,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
3588,vertigo,"La maladie de Lyme entre cadrage infectieux, vectoriel et zoonotique : vers une écologisation des problèmes sanitaires ?",['Clémence Massart'],10.4000/vertigo.14437,2013.0,0,journal-article,,,0,0,1,0,no,fr,
3589,bmc pulmonary medicine,Unilateral phrenic nerve lesion in Lyme neuroborreliosis,"['Marija Djukic', 'Jörg Larsen', 'Paul Lingor', 'Roland Nau']",10.1186/1471-2466-13-4,2013.0,9,journal-article,,,0,0,1,0,en,en,
3590,info neurologie & psychiatrie,Einem Phantom auf der Spur,['Karl Bechter'],10.1007/s15005-013-0599-z,2013.0,1,journal-article,,,0,0,1,0,fr,de,
3591,clinical kidney journal,MPGN secondary to Lyme disease: the role of cryoglobulins,"['D. Kirmizis', 'G. Efstratiadis']",10.1093/ckj/sft038,2013.0,0,journal-article,,,0,0,1,0,en,en,
3592,current treatment options in neurology,Nervous System Lyme Disease: Diagnosis and Treatment,['John J. Halperin'],10.1007/s11940-013-0240-y,2013.0,13,journal-article,,,0,0,1,0,en,en,
3593,clinical & experimental pathology,CLINICO-EPIDEMIOLOGICAL CHARACTERISTIC OF LYME DISEASE IN TERNOPIL' REGION,"['L. Ya. Fedoniuk', ""O. G. Popadynets'"", 'M. I. Ghryshchuk']",10.24061/1727-4338.xii.1.43.2013.39,2013.0,0,journal-article,,,0,0,1,0,en,en,
3594,klimik dergisi/klimik journal,Seroprevalence of Tick-Borne Lyme Borreliosis in Hatay,"['Gul Sultan Ozeren', 'Galip Kaya', 'Yusuf Onlen']",10.5152/kd.2012.17,2013.0,0,journal-article,,,0,0,1,0,et,en,
3595,current opinion in pediatrics,Clinical approach to known and emerging tick-borne infections other than Lyme disease,"['Rita G. Shah', 'Sunil K. Sood']",10.1097/mop.0b013e328360dc49,2013.0,2,journal-article,,,0,0,1,0,en,en,
3596,expert review of dermatology,Cutaneous and systemic Lyme disease,"['Jenny Deluca', 'Klaus Eisendle', 'Bernhard Zelger']",10.1586/edm.12.71,2013.0,0,journal-article,,,0,0,1,0,en,en,
3597,current neurology and neuroscience reports,Non-Lyme Tick-Borne Diseases: A Neurological Perspective,"['Navid Seraji-Bozorgzad', 'Alexandros C. Tselis']",10.1007/s11910-013-0388-6,2013.0,2,journal-article,,,0,0,1,0,fr,en,
3598,trends in ecology & evolution,Straw men don’t get Lyme disease: response to Wood and Lafferty,"['Richard S. Ostfeld', 'Felicia Keesing']",10.1016/j.tree.2013.05.009,2013.0,31,journal-article,,,0,0,1,0,en,en,
3599,the journal of clinical psychiatry,Lyme Neuroborreliosis Presenting With Alexithymia and Suicide Attempts,"['Rahul Banerjee', 'Jerome J. Liu', 'Hassan M. Minhas']",10.4088/jcp.13cr08493,2013.0,3,journal-article,,,0,0,1,0,en,en,
3600,transfusion,Why hasBorrelia burgdorferinot been transmitted by blood transfusion?,"['Yelena Ginzburg', 'Debra Kessler', 'Steven Kang', 'Beth Shaz', 'Gary P. Wormser']",10.1111/trf.12116,2013.0,11,journal-article,,,0,0,1,0,fr,en,
3601,american journal of otolaryngology,Rapid progressive bilateral hearing loss due to granulomatous otitis media in Lyme disease,"['Alma Maniu', 'Laura Damian']",10.1016/j.amjoto.2012.11.009,2013.0,4,journal-article,,,0,0,1,0,en,en,
3602,afro-egyptian journal of infectious and endemic diseases,Lyme Borreliosis - a Multisystem Disease,"['Angela Revelas', 'Emmanuel Liannos', 'Dimitrios Arvanitakis']",10.21608/aeji.2013.17312,2013.0,0,journal-article,,,0,0,1,0,en,en,
3603,central european journal of immunology,The role of dendritic cells in the pathogenesis of Lyme disease,"['Anna Moniuszko', 'Paweł Penza', 'Piotr Czupryna', 'Sławomir Pancewicz', 'Joanna Zajkowska']",10.5114/ceji.2013.39777,2013.0,0,journal-article,,,0,0,1,0,en,en,
3604,journal of veterinary science & medical diagnosis,First Detection of Lyme Disease Spirochete Borrelia burgdorferi in Ticks Collected from a Raptor in Canada,['John D Scott'],10.4172/2325-9590.1000123,2013.0,5,journal-article,,,0,0,1,0,en,en,
3605,cytology and genetics,Cytogenetic aberrations in peripheral blood mononuclear cells in acute Lyme borreliosis patients,"['E. N. Il’inskikh', 'I. N. Il’inskikh', 'G. A. Semenov']",10.3103/s0095452713010027,2013.0,1,journal-article,,,0,0,1,0,en,en,
3606,kardiologia polska,Unclassified cardiomyopathy or Lyme carditis? A three year follow-up,"['Marcin Konopka', 'Marek Kuch', 'Wojciech Braksator', 'Ewa Walczak', 'Maciej Jakuciński', 'Dariusz Lipowski', 'Mirosław Dłużniewski']",10.5603/kp.2013.0043,2013.0,3,journal-article,,,0,0,1,0,pl,en,
3607,"annales médico-psychologiques, revue psychiatrique","Maladie de Lyme, syndrome autistique et traitement antibiotique : une réflexion à partir d’un cas","['Pascale Planche', 'Michel Botbol']",10.1016/j.amp.2013.09.003,2013.0,0,journal-article,,,0,0,1,0,fr,fr,
3608,pediatría atención primaria,Enfermedad de Lyme: a propósito de dos casos,"['A. Pérez Guirado', 'R. I. Fernández Fernández', 'E. Arbesu Fernández', 'P. M. Santos Rodríguez']",10.4321/s1139-76322013000400012,2013.0,3,journal-article,,,0,0,1,0,es,es,
3609,biosensors and bioelectronics,Detecting Lyme disease using antibody-functionalized single-walled carbon nanotube transistors,"['Mitchell B. Lerner', 'Jennifer Dailey', 'Brett R. Goldsmith', 'Dustin Brisson', 'A.T. Charlie Johnson']",10.1016/j.bios.2013.01.035,2013.0,39,journal-article,,,0,0,1,0,en,en,
3610,pons - medicinski casopis,Lyme neuroborreliosis: Encephalopathy as a clinical form of the disease,"['Aleksandar Stanic', 'Srdjan Sretenovic', 'Danica Culafic', 'Tatjana Smiljkovic', 'Ramila Sujic', 'Jasmina Malovic', 'Svetlana Kostic', 'Aleksandra Mitrovic']",10.5937/pons1304166s,2013.0,0,journal-article,,,0,0,1,0,sl,en,
3611,european heart journal,Lyme disease as a cause of transient disorder in myocardial conductive function,"['R. Matunovic', 'Z. Mijailovic', 'D. Tavciovski', 'Z. Vucinic', 'J. Samardzic']",10.1093/eurheartj/eht309.p3878,2013.0,0,journal-article,,,0,0,1,0,en,en,
3612,annales françaises de médecine d'urgence,Maladie de Lyme révélée par un bloc auriculoventriculaire,"['P. Richier', 'I. Pozzetto-Fernandez', 'V. Rieu', 'M. Crozet', 'M. Pichon', 'F. Khettab', 'M. Martinez']",10.1007/s13341-013-0301-6,2013.0,0,journal-article,,,0,0,1,0,fr,fr,
3613,balkan medical journal,Enhanced Adhesion and OspC Protein Synthesis of the Lyme Disease Spirochete Borrelia Burgdorferi Cultivated in a Host-Derived Tissue Co-Culture System,"['Ece Sen', 'Leonard H. Sigal']",10.5152/balkanmedj.2013.7059,2013.0,1,journal-article,,,0,0,1,0,so,en,
3614,"ophthalmic surgery, lasers and imaging retina",Acute Exudative Polymorphous Vitelliform Maculopathy in a Patient With Lyme Disease,"['Ravi S.J. Singh', 'Lac H. Tran', 'Judy E. Kim']",10.3928/23258160-20130909-14,2013.0,6,journal-article,,,0,0,1,0,en,en,
3615,journal de radiologie diagnostique et interventionnelle,Lymphocytome borrélien de l’adulte : une manifestation rare de la maladie de Lyme localisée au sein,"['L. Foessel', 'M.-F. Bretz-Grenier', 'N. Weingertner', 'C. Mathelin']",10.1016/j.jradio.2012.06.007,2013.0,0,journal-article,,,0,0,1,0,fr,fr,
3616,journal of environmental planning and management,Organisational intentions and responses: presenting the risk of Lyme disease to countryside users,"['Mariella Marzano', 'Darren Moseley', 'Christopher P. Quine', 'Julie Barnett']",10.1080/09640568.2012.660569,2013.0,1,journal-article,,,0,0,1,0,en,en,
3617,biotechnology & biotechnological equipment,"C6 Peptides fromBorrelia BurgdorferiSensu Stricto,Borrelia AfzeliiandBorrelia Gariniias Antigens for Serological Diagnosis of Lyme Borreliosis","['Iva Christova', 'Iva Trifonova', 'Teodora Gladnishka', 'Evgenia Taseva', 'Vladislava Ivanova', 'Dobrinka Rusimova']",10.5504/bbeq.2012.0100,2013.0,2,journal-article,,,0,0,1,0,en,en,
3618,lviv clinical bulletin,"Syntropic Heart Disorders in Patients with Lyme Borreliosis (Clinical and Electrocardiographic Characteristics, Presentation of Case Report)",['O. Zinchuk'],10.25040/lkv2013.02.048,2013.0,0,journal-article,,,0,0,1,0,it,en,
3619,forest ecology and management,Belowground herbivory in red pine stands initiates a cascade that increases abundance of Lyme disease vectors,"['David R. Coyle', 'Matthew W. Murphy', 'Susan M. Paskewitz', 'John L. Orrock', 'Xia Lee', 'Robert J. Murphy', 'Michael A. McGeehin', 'Kenneth F. Raffa']",10.1016/j.foreco.2013.03.017,2013.0,6,journal-article,,,0,0,1,0,en,en,
3620,kansenshogaku zasshi,A Case of Lyme Disease Requiring Over 1 year to Diagnose at an Infectious-disease Clinic,"['Kentaro IWATA', 'Tomoe SHIMADA', 'Hiroki KAWABATA']",10.11150/kansenshogakuzasshi.87.44,2013.0,1,journal-article,,,0,0,1,0,sw,en,
3621,acta crystallographica section d biological crystallography,Structure of an outer surface lipoprotein BBA64 from the Lyme disease agentBorrelia burgdorferiwhich is critical to ensure infection after a tick bite,"['Kalvis Brangulis', 'Kaspars Tars', 'Ivars Petrovskis', 'Andris Kazaks', 'Renate Ranka', 'Viesturs Baumanis']",10.1107/s0907444913005726,2013.0,11,journal-article,,,0,0,1,0,en,en,
3622,dental abstracts,Lyme disease,,10.1016/j.denabs.2014.08.027,2014.0,0,journal-article,,,0,0,1,0,ca,en,
3623,antibody technology journal,Antibody-based techniques for detection of Lyme disease: a challenging issue,['Joanna Zajkowska'],10.2147/anti.s39718,2014.0,4,journal-article,,,0,0,1,0,en,en,
3624,zeitschrift für gastroenterologie,Zeckenzeit – Die Lyme-Borreliose,['Johannes Weiß'],10.1055/s-0033-1362481,2014.0,0,journal-article,,,0,0,1,0,de,de,
3625,res medica,An Estimate of Lyme Borreliosis Incidence in Western Europe,['Robert Alexander Sykes'],10.2218/resmedica.v22i1.743,2014.0,1,journal-article,,,0,0,1,0,es,en,
3626,immunome research,IgA-Epidermolysis Bullosa Acquisita Associated with Lyme Borreliosis: A Case Report,['Petermann Smits DR'],10.4172/1745-7580.1000066,2014.0,0,journal-article,,,0,0,1,0,it,en,
3627,advances in integrative medicine,Lyme and other Stealth Infections,['Gull Herzberg'],10.1016/j.aimed.2013.08.015,2014.0,0,journal-article,,,0,0,1,0,it,en,
3628,world journal of cardiology,Respiratory modulation of cardiac vagal tone in Lyme disease,['Basant K Puri'],10.4330/wjc.v6.i6.510,2014.0,0,journal-article,,,0,0,1,0,en,en,
3629,gynäkologie + geburtshilfe,"Diagnostische Fallstricke, Behandlungsstrategien und Prognose",['Sigrid Gerards'],10.1007/s15013-014-0464-2,2014.0,0,journal-article,,,0,0,1,0,af,de,
3630,ecological complexity,Tick seeking assumptions and their implications for Lyme disease predictions,"['Yijun Lou', 'Jianhong Wu']",10.1016/j.ecocom.2013.11.003,2014.0,13,journal-article,,,0,0,1,0,it,en,
3631,romanian review of laboratory medicine,"Serological, clinical and epidemiological aspects of Lyme borreliosis in Mures County, Romania","['Brîndușa Țilea', 'Grațiela Tripon', 'Septimiu Voidăzan', 'Ioan Țilea']",10.2478/rrlm-2014-0020,2014.0,0,journal-article,,,0,0,1,0,en,en,
3632,international journal of neuroscience,Lyme disease –induced polyradiculopathy mimicking amyotrophic lateral sclerosis,['Ahmet Z. Burakgazi'],10.3109/00207454.2013.879582,2014.0,19,journal-article,,,0,0,1,0,en,en,
3633,australasian psychiatry,Evaluating the need for a specialist service on Lyme disease in Australia,"['Raguraman Janakiraman', 'Aston Wan']",10.1177/1039856214556325,2014.0,0,journal-article,,,0,0,1,0,en,en,
3634,arthroskopie,Manifestation der Lyme-Arthritis am Kniegelenk,"['M. Schulz', 'L. Irlenbusch', 'E. Esmer', 'J. Mathusalem', 'H. Siekmann']",10.1007/s00142-014-0823-y,2014.0,0,journal-article,,,0,0,1,0,sk,de,
3635,journal of animal research,Lyme disease: Emerging and Re-emerging Metazoonoses of Global Importance,"['Deepak P. Kshirsagar', 'Abhijeet M. Ingale']",10.5958/2277-940x.2014.00074.6,2014.0,0,journal-article,,,0,0,1,0,en,en,
3636,oxford medical case reports,Lyme meningo-radiculitis responsive to oral doxycycline therapy in the USA,"['Y. N. Jassam', 'D. E. Thaler']",10.1093/omcr/omu061,2014.0,1,journal-article,,,0,0,1,0,en,en,
3637,scripta scientifica medica,Retrobulbar optic neuritis and cystoid macular edema as a first manifestation of lyme disease,"['Alexandra Tzoukeva', 'Ara Kaprelyan', 'Diana Radkova', 'Daniela Arabadjieva']",10.14748/ssm.v46i4.1011,2014.0,0,journal-article,,,0,0,1,0,it,en,
3638,expert review of molecular diagnostics,Lyme disease: diagnostic issues and controversies,"['Maria E Aguero-Rosenfeld', 'Gary P Wormser']",10.1586/14737159.2015.989837,2014.0,36,journal-article,,,0,0,1,0,en,en,
3639,"indian journal of dermatology, venereology, and leprology","Lyme disease in Haryana, India","['Vijayeeta Jairath', 'Manu Sehrawat', 'Nidhi Jindal', 'VK Jain', 'Parul Aggarwal']",10.4103/0378-6323.136894,2014.0,12,journal-article,,,0,0,1,0,en,id,
3640,international journal of otolaryngology and head &amp; neck surgery,Cochlear and Vestibular Functional Study in Patients with Sudden Deafness and Lyme Disease,"['Ziane Selmani', 'Ilmari Pyykkö']",10.4236/ijohns.2014.31010,2014.0,3,journal-article,,,0,0,1,0,en,en,
3641,open journal of clinical diagnostics,"Are There Undiagnosed TBE-, Herpes- or Enteroviral Infections among Children Being Evaluated for Lyme Neuroborreliosis?","['Barbro H. Skogman', 'Pia Forsberg', 'Sirkka Vene', 'Britt Akerlind']",10.4236/ojcd.2014.43020,2014.0,0,journal-article,,,0,0,1,0,en,en,
3642,strojniški vestnik – journal of mechanical engineering,"Supervised Visual System for Recognition of Erythema Migrans, an Early Skin Manifestation of Lyme Borreliosis","['Erik Čuk', 'Matjaž Gams', 'Matej Možek', 'Franc Strle', 'Vera Maraspin Čarman', 'Jurij F. Tasič']",10.5545/sv-jme.2013.1046,2014.0,3,journal-article,,,0,0,1,0,sl,en,
3643,veterinary world,"Seroprevalence of canine dirofilariosis, granulocytic anaplasmosis and lyme borreliosis of public health importance in dogs from India’s North East","['S. K. Borthakur', 'D. K. Deka', 'Kanta Bhattacharjee', 'P. C. Sarmah']",10.14202/vetworld.2014.665-667,2014.0,8,journal-article,,,0,0,1,0,en,en,
3644,journal of the chinese medical association,Hyperbaric oxygen therapy as an effective adjunctive treatment for chronic Lyme disease,"['Chien-Yu Huang', 'Yen-Wen Chen', 'Tseng-Hui Kao', 'Hsin-Kuo Kao', 'Yu-Chin Lee', 'Jui-Chun Cheng', 'Jia-Horng Wang']",10.1016/j.jcma.2014.02.001,2014.0,3,journal-article,,,0,0,1,0,en,en,
3645,journal of the history of economic thought,"Jerry Courvisanos, Cycles, Crises and Innovation: Path to Sustainable Development—A Kaleckian–Schumpeterian Synthesis (Aldershot and Lyme, N.H.: Edward Elgar, 2012), pp. xiv, 317, $85. ISBN 978-1-84720-596-4.",['Agnès Festré'],10.1017/s1053837214000431,2014.0,0,journal-article,,,0,0,1,0,en,en,
3646,autopsy and case reports,Adult-onset opsoclonus-myoclonus-ataxia syndrome as a manifestation of brazilian lyme disease-like syndrome: a case report and review of literature,"['Angelina Maria Martins Lino', 'Raphael Ribeiro Spera', 'Fernando Peixoto Ferraz de Campos', 'Christian Henrique de Andrade Freitas', 'Márcio Ricardo Taveira Garcia', 'Leonardo da Costa Lopes', 'Aleksander Snioka Prokopowitsch']",10.4322/acr.2014.005,2014.0,4,journal-article,,,0,0,1,0,en,en,
3647,nursing management,Lyme Disease Barbour Alan Lyme Disease330pp £15 Johns Hopkins Press 9781421417219 1421417219,['Sandra Pearson'],10.7748/nm.22.5.14.s11,2015.0,0,journal-article,,,0,0,1,0,tl,en,
3648,mikrobiyoloji bulteni,"Evaluation of 10 Cases of Lyme Disease Presenting with Erythema Migrans in Istanbul, Turkey","['Aslı AKIN BELLİ', 'Emine DERVİŞ', 'Seyran ÖZBAŞ GÖK', 'Kenan MİDİLLİ', 'Ayşen GARGILI']",10.5578/mb.10040,2015.0,2,journal-article,,,0,0,1,0,tr,en,
3649,paediatrics today,ATYPICAL MRI FINDINGS OF THE BRAIN IN A CHILD WITH LYME NEUROBORRELIOSIS,['Ermela Celaj'],10.5457/p2005-114.113,2015.0,0,journal-article,,,0,0,1,0,en,en,
3650,tumordiagnostik & therapie,Zeckenzeit – Die Lyme-Borreliose,,10.1055/s-0034-1369701,2015.0,0,journal-article,,,0,0,1,0,en,de,
3651,l'aide-soignante,La maladie de Lyme,['Catherine Gallizia'],10.1016/j.aidsoi.2015.04.008,2015.0,0,journal-article,,,0,0,1,0,fr,es,
3652,homoeopathic links,Ericaceae in Post-Lyme Disease,['Alex Leupen'],10.1055/s-0035-1563551,2015.0,0,journal-article,,,0,0,1,0,en,en,
3653,tropical medicine & surgery,A Classic Presentation of Lyme Complete Heart Block,"['Shagufta Ahsan', 'Norbert Scheffold']",10.4172/2329-9088.1000207,2015.0,0,journal-article,,,0,0,1,0,en,en,
3654,emc - tratado de medicina,Borreliosis de Lyme,"['S. Sunder', 'L. Bernard']",10.1016/s1636-5410(15)69774-4,2015.0,0,journal-article,,,0,0,1,0,pt,es,
3655,archivos argentinos de pediatria,"Enfermedad de Lyme en pediatría: distintas caras, una misma enfermedad. Serie de casos",,10.5546/aap.2015.e164,2015.0,0,journal-article,,,0,0,1,0,es,es,
3656,pharmacological reports,Lyme disease (Borreliosis) treatment – Questionaire study,"['Paulina Skałka', 'Dariusz Boroń', 'Halina Brus', 'Ryszard Brus']",10.1016/j.pharep.2015.06.117,2015.0,0,journal-article,,,0,0,1,0,es,en,
3657,acta dermatovenerologica alpina pannonica et adriatica,Parry–Romberg syndrome: a case with a possible association with Lyme disease,,10.15570/actaapa.2015.20,2015.0,2,journal-article,,,0,0,1,0,it,en,
3658,the veterinary nurse,Lyme disease: a growing UK threat?,['Ian Wright'],10.12968/vetn.2015.6.7.380,2015.0,0,journal-article,,,0,0,1,0,en,en,
3659,clinics in laboratory medicine,Tickborne Borrelia Infections: Beyond Just Lyme Disease,['Elitza S. Theel'],10.1016/j.cll.2015.09.001,2015.0,1,journal-article,,,0,0,1,0,en,en,
3660,pan african medical journal,Forme atypique d’une maladie de Lyme,"['Madiha Mahfoudhi', 'Sami Turki', 'Adel Kheder']",10.11604/pamj.2015.21.100.6354,2015.0,0,journal-article,,,0,0,1,0,en,fr,
3661,arhiv za farmaciju,"Lyme borreliosis: Epidemiology, clinical manifestations and treatment","['Gorana Veinovic', 'Zorica Stojic-Vukanic', 'Jelena Antic-Stankovic']",10.5937/arhfarm1502129v,2015.0,3,journal-article,,,0,0,1,0,hr,en,
3662,equine health,Ticks and Lyme disease - a risk to horses in the UK?,['Stella Chapman'],10.12968/eqhe.2015.24.29,2015.0,0,journal-article,,,0,0,1,0,en,en,
3663,clinical medical reviews and case reports,Ocular Lyme Disease Simulating Acute Posterior Multifocal Placoid Pigment Epitheliopathy,['Mingwu Wang'],10.23937/2378-3656/1410021,2015.0,2,journal-article,,,0,0,1,0,en,en,
3664,netherlands heart journal,Tricky ticks: the importance of Lyme carditis recognition,"['J.A. Jansweijer', 'R.J. van Oort']",10.1007/s12471-015-0745-y,2015.0,1,journal-article,,,0,0,1,0,en,en,
3665,neuroimmunology and neuroinflammation,The conflict on posttreatment Lyme disease syndrome: a clinical mini review,"['Maria Kosmidou', 'Manos Bogdos', 'Sotirios Giannopoulos']",10.4103/2347-8659.171605,2015.0,0,journal-article,,,0,0,1,0,fr,en,
3666,clinical laboratory,Evaluation of a New Multiparametric Microspot Array for Serodiagnosis of Lyme Borreliosis,"['Jana Schenk', 'Cornelia Doebis', 'Uta Kuesters', 'Volker Baehr']",10.7754/clin.lab.2015.150310,2015.0,2,journal-article,,,0,0,1,0,it,en,
3667,immunochemistry & immunopathology,"Autoimmune Diseases of the Innate and Adaptive Immune System including Atopic Dermatitis, Psoriasis, Chronic Arthritis, Lyme Disease, and Alzheimers Disease",['Herbert B Allen'],10.4172/2469-9756.1000112,2015.0,1,journal-article,,,0,0,1,0,en,en,
