,publication,title,authors,doi,year,cites,type,abstract,article_url,fulltext_url,abstractLength,crossref
3959,Clinical Microbiology and Infection,Suspicion of Lyme borreliosis in patients referred to an infectious diseases clinic: what did the patients really have?,"['Elisa Kortela', 'Mari Kanerva', 'Satu Kurkela', 'Jarmo Oksi', 'Asko Järvinen']",10.1016/j.cmi.2020.09.022,2021,0,journal-article,,http://dx.doi.org/10.1016/j.cmi.2020.09.022,https://api.elsevier.com/content/article/PII:S1198743X20305747,,1
3960,Frontiers in Immunology,Predicting Lyme Disease From Patients' Peripheral Blood Mononuclear Cells Profiled With RNA-Sequencing,"['Daniel J. B. Clarke', 'Alison W. Rebman', 'Allison Bailey', 'Megan L. Wojciechowicz', 'Sherry L. Jenkins', 'John E. Evangelista', 'Matteo Danieletto', 'Jinshui Fan', 'Mark W. Eshoo', 'Michael R. Mosel', 'William Robinson', 'Nitya Ramadoss', 'Jason Bobe', 'Mark J. Soloski', 'John N. Aucott', ""Avi Ma'ayan""]",10.3389/fimmu.2021.636289,2021,1,journal-article,"Although widely prevalent, Lyme disease is still under-diagnosed and misunderstood. Here we followed 73 acute Lyme disease patients and uninfected controls over a period of a year. At each visit, RNA-sequencing was applied to profile patients' peripheral blood mononuclear cells in addition to extensive clinical phenotyping. Based on the projection of the RNA-seq data into lower dimensions, we observe that the cases are separated from controls, and almost all cases never return to cluster with the controls over time. Enrichment analysis of the differentially expressed genes between clusters identifies up-regulation of immune response genes. This observation is also supported by deconvolution analysis to identify the changes in cell type composition due to Lyme disease infection. Importantly, we developed several machine learning classifiers that attempt to perform various Lyme disease classifications. We show that Lyme patients can be distinguished from the controls as well as from COVID-19 patients, but classification was not successful in distinguishing those patients with early Lyme disease cases that would advance to develop post-treatment persistent symptoms.",http://dx.doi.org/10.3389/fimmu.2021.636289,https://www.frontiersin.org/articles/10.3389/fimmu.2021.636289/full,1181.0,1
3961,Open Forum Infectious Diseases,Clinical Effectiveness of Lyme Vaccine: A Matched Case–Control Study,"['Carlos R Oliveira', 'Christopher Massad', 'Eugene D Shapiro', 'Marietta Vazquez']",10.1093/ofid/ofab142,2021,0,journal-article,Abstract: We conducted a matched case–control study to assess the effectiveness of Lyme vaccine (LYMErix) as it was used in clinical practice. We found ≥3 doses to be 71% effective against Lyme disease. This is the first study to show that the Lyme vaccine is effective in a real-world setting.,http://dx.doi.org/10.1093/ofid/ofab142,http://academic.oup.com/ofid/advance-article-pdf/doi/10.1093/ofid/ofab142/37118697/ofab142.pdf,294.0,1
3962,Cellular Microbiology,Cover Image: A novel tick protein supports integrity of gut peritrophic matrix impacting existence of gut microbiome and Lyme disease pathogens (Cellular Microbiology 02/2021),"['Xiuli Yang', 'Juraj Koči', 'Alexis A. Smith', 'Xuran Zhuang', 'Kavita Sharma', 'Shraboni Dutta', 'Vipin S. Rana', 'Chrysoula Kitsou', 'Ozlem B. Yas', 'Emmanuel F. Mongodin', 'Utpal Pal']",10.1111/cmi.13308,2021,0,journal-article,,http://dx.doi.org/10.1111/cmi.13308,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cmi.13308,,1
3963,Scientific Reports,Rodent host population dynamics drive zoonotic Lyme Borreliosis and Orthohantavirus infections in humans in Northern Europe,"['Mahdi Aminikhah', 'Jukka T. Forsman', 'Esa Koskela', 'Tapio Mappes', 'Jussi Sane', 'Jukka Ollgren', 'Sami M. Kivelä', 'Eva R. Kallio']",10.1038/s41598-021-95000-y,2021,0,journal-article,"Abstract: Zoonotic diseases, caused by pathogens transmitted between other vertebrate animals and humans, pose a major risk to human health. Rodents are important reservoir hosts for many zoonotic pathogens, and rodent population dynamics affect the infection dynamics of rodent-borne diseases, such as diseases caused by hantaviruses. However, the role of rodent population dynamics in determining the infection dynamics of rodent-associated tick-borne diseases, such as Lyme borreliosis (LB), caused by",http://dx.doi.org/10.1038/s41598-021-95000-y,https://www.nature.com/articles/s41598-021-95000-y.pdf,504.0,1
3964,Zoonoses and Public Health,Prevention of Lyme and other tickborne diseases using a rodent‐targeted approach: A randomized controlled trial in Connecticut,"['Alison F. Hinckley', 'Sara A. Niesobecki', 'Neeta P. Connally', 'Sarah A. Hook', 'Brad J. Biggerstaff', 'Kalanthe A. Horiuchi', 'Andrias Hojgaard', 'Paul S. Mead', 'James I. Meek']",10.1111/zph.12844,2021,0,journal-article,,http://dx.doi.org/10.1111/zph.12844,https://onlinelibrary.wiley.com/doi/pdf/10.1111/zph.12844,,1
3965,Clinical Infectious Diseases,Detection of IFN-γ Secretion in Blood Samples Collected Before and After Treatment of Varying Stages of Lyme Disease,"['Paul M Arnaboldi', 'Christina D’Arco', 'Yosefa Hefter', 'Sheila Nolan', 'Dean A Jobe', 'Steven M Callister', 'Raymond J Dattwyler']",10.1093/cid/ciab503,2021,0,journal-article,"Background: QuantiFERON enzyme-linked immunosorbent assay (ELISA; Qiagen) with Borrelia burgdorferi peptide antigens was previously shown to reliably detect interferon-γ (IFN-γ) in blood samples from adult patients with early Lyme disease and the response disappeared rapidly after treatment. We evaluated the response before and after appropriate antibiotic therapy in adolescent and adult subjects with more diverse stages of the illness. Methods: Blood was obtained from patients with clinician-identified Lyme disease with constitutional complaints, erythema migrans, nerve palsy, cardiac abnormality, or arthritis before (n = 68) and 6 weeks (n = 46) and 6 months (n = 45) after therapy. The sera were tested for Lyme disease by standard 2-tiered testing (STTT) and anti–C6 antibodies by ELISA and the levels of IFN-γ in the blood samples were detected by QuantiFERON ELISA. Results: A positive STTT result supported the clinical diagnosis of 37 (54%) subjects and anti-C6 antibodies were detected in 45 (66%) subjects, including 36 (97%) STTT-positive subjects, and the responses often persisted or expanded after antibiotic therapy. IFN-γ was detected in 49 (72%) subjects prior to treatment and the response most often significantly decreased 6 weeks (P = .007) or 6 months (P = .001) after treatment. Conclusions: The QuantiFERON ELISA reliably detected IFN-γ in blood samples from adult and adolescent patients with varying stages of Lyme disease and the response disappeared rapidly after treatment. Additional studies to more critically evaluate clinical utility as a laboratory test for diagnosis and confirmation of effective therapy are warranted.",http://dx.doi.org/10.1093/cid/ciab503,http://academic.oup.com/cid/advance-article-pdf/doi/10.1093/cid/ciab503/38984068/ciab503.pdf,1662.0,1
3966,Diagnostic Microbiology and Infectious Disease,"Evaluation of selected variables to determine if any had predictive value for, or correlated with, residual symptoms at approximately 12 months after diagnosis and treatment of early Lyme disease","['Gary P. Wormser', 'Donna McKenna', 'Keith D. Shaffer', 'Jesse H. Silverman', 'Carol Scavarda', 'Paul Visintainer']",10.1016/j.diagmicrobio.2021.115348,2021,0,journal-article,,http://dx.doi.org/10.1016/j.diagmicrobio.2021.115348,https://api.elsevier.com/content/article/PII:S0732889321000419,,1
3967,Science of The Total Environment,"Relations of peri-residential temperature and humidity in tick-life-cycle-relevant time periods with human Lyme disease risk in Pennsylvania, USA","['Christopher D. Heaney', 'Katherine A. Moon', 'Richard S. Ostfeld', 'Jonathan Pollak', 'Melissa N. Poulsen', 'Annemarie G. Hirsch', 'Joseph DeWalle', 'John N. Aucott', 'Brian S. Schwartz']",10.1016/j.scitotenv.2021.148697,2021,0,journal-article,,http://dx.doi.org/10.1016/j.scitotenv.2021.148697,https://api.elsevier.com/content/article/PII:S0048969721037694,,1
3968,Journal of Medical Entomology,"Reported County-Level Distribution of Lyme Disease Spirochetes, Borrelia burgdorferi sensu stricto and Borrelia mayonii (Spirochaetales: Spirochaetaceae), in Host-Seeking Ixodes scapularis and Ixodes pacificus Ticks (Acari: Ixodidae) in the Contiguous United States","['Amy C Fleshman', 'Christine B Graham', 'Sarah E Maes', 'Erik Foster', 'Rebecca J Eisen']",10.1093/jme/tjaa283,2021,0,journal-article,"Abstract: Lyme disease is the most common vector-borne disease in the United States. While Lyme disease vectors are widespread, high incidence states are concentrated in the Northeast, North Central and Mid-Atlantic regions. Mapping the distribution of Lyme disease spirochetes in ticks may aid in providing data-driven explanations of epidemiological trends and recommendations for targeting prevention strategies to communities at risk. We compiled data from the literature, publicly available tickborne pathogen surveillance databases, and internal CDC pathogen testing databases to map the county-level distribution of Lyme disease spirochetes reported in host-seeking Ixodes pacificus and Ixodes scapularis across the contiguous United States. We report B. burgdorferi s.s.-infected I. scapularis from 384 counties spanning 26 eastern states located primarily in the North Central, Northeastern, and Mid-Atlantic regions, and in I. pacificus from 20 counties spanning 2 western states, with most records reported from northern and north-coastal California. Borrelia mayonii was reported in I. scapularis in 10 counties in Minnesota and Wisconsin in the North Central United States, where records of B. burgdorferi s.s. were also reported. In comparison to a broad distribution of vector ticks, the resulting map shows a more limited distribution of Lyme disease spirochetes.",http://dx.doi.org/10.1093/jme/tjaa283,http://academic.oup.com/jme/article-pdf/58/3/1219/37937535/tjaa283.pdf,1379.0,1
3969,European Journal of Neurology,Clinical manifestations and long‐term outcome of early Lyme neuroborreliosis according to the European Federation of Neurological Societies diagnostic criteria (definite versus possible) in central Europe. A retrospective cohort study,"['Daša Stupica', 'Fajko F. Bajrović', 'Rok Blagus', 'Tjaša Cerar Kišek', 'Stefan Collinet‐Adler', 'Anja Lah', 'Eva Levstek', 'Eva Ružić‐Sabljić']",10.1111/ene.14962,2021,0,journal-article,,http://dx.doi.org/10.1111/ene.14962,https://onlinelibrary.wiley.com/doi/pdf/10.1111/ene.14962,,1
3971,Zoonoses and Public Health,Human‐tick encounters as a measure of tickborne disease risk in lyme disease endemic areas,"['Sarah A. Hook', 'Courtney C. Nawrocki', 'James I. Meek', 'Katherine A. Feldman', 'Jennifer L. White', 'Neeta P. Connally', 'Alison F. Hinckley']",10.1111/zph.12810,2021,2,journal-article,,http://dx.doi.org/10.1111/zph.12810,https://onlinelibrary.wiley.com/doi/pdf/10.1111/zph.12810,,1
3972,Oecologia,Host infection and community composition predict vector burden,"['Jordan Salomon', 'Alexandra Lawrence', 'Arielle Crews', 'Samantha Sambado', 'Andrea Swei']",10.1007/s00442-021-04851-9,2021,0,journal-article,,http://dx.doi.org/10.1007/s00442-021-04851-9,https://link.springer.com/content/pdf/10.1007/s00442-021-04851-9.pdf,,1
3973,Ticks and Tick-borne Diseases,Ehrlichiosis and Anaplasmosis Subcommittee Report to the Tick-Borne Disease Working Group,"['Dennis M. Dixon', 'John A. Branda', 'Stephen H. Clark', 'J. Stephen Dumler', 'Harold W. Horowitz', 'Samuel S. Perdue', 'Bobbi S. Pritt', 'Daniel J. Sexton', 'Gregory A. Storch', 'David H. Walker']",10.1016/j.ttbdis.2021.101823,2021,0,journal-article,,http://dx.doi.org/10.1016/j.ttbdis.2021.101823,https://api.elsevier.com/content/article/PII:S1877959X2100176X,,1
3974,Journal of Clinical Microbiology,Serum Epitope Repertoire Analysis Enables Early Detection of Lyme Disease with Improved Sensitivity in an Expandable Multiplex Format,"['Jack Reifert', 'Kathy Kamath', 'Joel Bozekowski', 'Ewa Lis', 'Elizabeth J. Horn', 'Dane Granger', 'Elitza S. Theel', 'John Shon', 'Jaymie R. Sawyer', 'Patrick S. Daugherty']",10.1128/jcm.01836-20,2021,2,journal-article,"Widely employed diagnostic antibody serology for Lyme disease, known as standard two-tier testing (STTT), exhibits insufficient sensitivity in early Lyme disease, yielding many thousands of false-negative test results each year. Given this problem, we applied serum antibody repertoire analysis (SERA), or next-generation sequencing (NGS)-based serology, to discover IgG and IgM antibody epitope motifs capable of detecting Lyme disease-specific antibodies with high sensitivity and specificity. Iterative motif discovery and bioinformatic analysis of epitope repertoires from subjects with Lyme disease (",http://dx.doi.org/10.1128/jcm.01836-20,https://journals.asm.org/doi/pdf/10.1128/JCM.01836-20,605.0,1
3975,BMC Infectious Diseases,Primary care clinical provider knowledge and experiences in the diagnosis and treatment of tick-borne illness: a qualitative assessment from a Lyme disease endemic community,"['Stephanie Mattoon', 'Caitlin Baumhart', 'Ana C. Barsallo Cochez', 'Douglas MacQueen', 'Jeffrey Snedeker', 'Caroline B. Yancey', 'Melissa Gatch', 'Emily M. Mader']",10.1186/s12879-021-06622-6,2021,0,journal-article,"Background: Primary care and frontline healthcare providers are often the first point of contact for patients experiencing tick-borne disease (TBD) but face challenges when recognizing and diagnosing these diseases. The specific aim of this study was to gain a qualitative understanding of frontline and primary care providers’ knowledge and practices for identifying TBDs in patients. Methods: From fall 2018 to spring 2019, three focus groups were conducted with primary care providers practicing in a small-town community endemic to Lyme disease (LD) and with emerging incidence of additional TBDs. A follow up online survey was distributed to urgent and emergency care providers in the small-town community and an academic medical center within the referral network of the local clinical community in spring and summer 2019. Qualitative analysis of focus group data was performed following a grounded theory approach and survey responses were analyzed through the calculation of descriptive statistics. Results: Fourteen clinicians from three primary care practices participated in focus groups, and 24 urgent and emergency care clinicians completed the survey questionnaire. Four overarching themes emerged from focus group data which were corroborated by survey data. Themes highlighted a moderate level of awareness on diagnosis and treatment of LD among participants and limited knowledge of diagnosis and treatment for two other regionally relevant TBDs, anaplasmosis and babesiosis. Providers described challenges and frustrations in counseling patients with strong preconceptions of LD diagnosis and treatment in the context of chronic infection. Providers desired additional point-of-care resources to facilitate patient education and correct misinformation on the diagnosis and treatment of TBDs. Conclusions: Through this small study, it appears that clinicians in the small-town and academic medical center settings are experiencing uncertainties related to TBD recognition, diagnosis, and patient communication. These findings can inform the development of point-of-care resources to aid in patient-provider communication regarding TBDs and inform the development of continuing medical education programs for frontline and primary care providers.",http://dx.doi.org/10.1186/s12879-021-06622-6,https://link.springer.com/content/pdf/10.1186/s12879-021-06622-6.pdf,2262.0,1
